"order_details_id";"order_id";"pizza_size_id";"quantity"
9 903;4 339;soppressata_s;1
9 904;4 340;calabrese_m;1
9 905;4 340;ital_cpcllo_l;1
9 906;4 341;pep_msh_pep_l;1
9 907;4 341;prsc_argla_l;1
9 908;4 342;ital_supr_l;1
9 909;4 342;pep_msh_pep_s;1
9 910;4 342;peppr_salami_s;1
9 911;4 342;spinach_supr_m;1
9 912;4 343;hawaiian_s;1
9 913;4 343;ital_supr_m;1
9 914;4 343;napolitana_l;1
9 915;4 343;prsc_argla_m;1
9 916;4 344;pep_msh_pep_l;1
9 917;4 344;pepperoni_m;1
9 918;4 345;cali_ckn_m;1
9 919;4 345;napolitana_m;1
9 920;4 345;the_greek_s;1
9 921;4 346;cali_ckn_m;1
9 922;4 346;thai_ckn_m;1
9 923;4 347;brie_carre_s;1
9 924;4 348;veggie_veg_s;1
9 925;4 349;napolitana_l;1
9 926;4 350;cali_ckn_l;1
9 927;4 350;classic_dlx_m;1
9 928;4 350;five_cheese_l;1
9 929;4 350;spicy_ital_l;1
9 930;4 351;bbq_ckn_m;1
9 931;4 351;hawaiian_m;1
9 932;4 351;ital_supr_l;1
9 933;4 351;spinach_fet_s;1
9 934;4 352;big_meat_s;1
9 935;4 352;ckn_pesto_s;1
9 936;4 353;ital_veggie_l;1
9 937;4 354;spin_pesto_s;1
9 938;4 354;the_greek_xl;1
9 939;4 355;four_cheese_m;1
9 940;4 356;bbq_ckn_m;1
9 941;4 356;cali_ckn_m;1
9 942;4 356;napolitana_s;1
9 943;4 356;sicilian_s;2
9 944;4 357;bbq_ckn_m;1
9 945;4 357;big_meat_s;1
9 946;4 357;hawaiian_m;1
9 947;4 357;pep_msh_pep_l;1
9 948;4 358;classic_dlx_s;1
9 949;4 358;five_cheese_l;1
9 950;4 358;pepperoni_m;1
9 951;4 359;ital_supr_l;1
9 952;4 359;napolitana_s;1
9 953;4 359;veggie_veg_s;1
9 954;4 360;ital_supr_m;1
9 955;4 361;ital_cpcllo_l;1
9 956;4 362;calabrese_s;1
9 957;4 363;calabrese_m;2
9 958;4 363;four_cheese_l;1
9 959;4 363;green_garden_m;1
9 960;4 363;hawaiian_l;1
9 961;4 363;ital_supr_m;1
9 962;4 363;pepperoni_s;1
9 963;4 363;peppr_salami_s;1
9 964;4 363;spinach_fet_s;1
9 965;4 363;thai_ckn_s;1
9 966;4 363;the_greek_l;1
9 967;4 364;five_cheese_l;1
9 968;4 364;four_cheese_l;2
9 969;4 364;ital_cpcllo_l;1
9 970;4 364;ital_supr_m;2
9 971;4 364;mediterraneo_s;1
9 972;4 364;mexicana_s;2
9 973;4 364;spinach_fet_s;1
9 974;4 364;thai_ckn_l;1
9 975;4 365;ckn_pesto_m;1
9 976;4 365;veggie_veg_l;1
9 977;4 366;four_cheese_l;1
9 978;4 367;cali_ckn_m;1
9 979;4 368;bbq_ckn_l;1
9 980;4 369;pepperoni_l;1
9 981;4 369;spinach_fet_l;1
9 982;4 370;ital_cpcllo_m;1
9 983;4 371;big_meat_s;1
9 984;4 371;five_cheese_l;1
9 985;4 371;green_garden_s;1
9 986;4 372;big_meat_s;1
9 987;4 372;mexicana_l;1
9 988;4 372;pepperoni_m;1
9 989;4 372;southw_ckn_m;1
9 990;4 373;big_meat_s;1
9 991;4 374;bbq_ckn_s;2
9 992;4 375;big_meat_s;1
9 993;4 375;spicy_ital_m;1
9 994;4 375;spin_pesto_s;1
9 995;4 376;peppr_salami_m;1
9 996;4 376;sicilian_s;1
9 997;4 377;four_cheese_l;1
9 998;4 377;sicilian_s;2
9 999;4 377;spinach_supr_s;1
10 000;4 378;soppressata_s;1
10 001;4 378;thai_ckn_l;1
10 002;4 379;mexicana_l;1
10 003;4 379;napolitana_m;1
10 004;4 379;pepperoni_m;1
10 005;4 380;pep_msh_pep_m;1
10 006;4 380;spinach_fet_m;1
10 007;4 380;thai_ckn_l;1
10 008;4 381;ital_cpcllo_s;1
10 009;4 381;pep_msh_pep_s;1
10 010;4 381;sicilian_l;1
10 011;4 381;spicy_ital_l;1
10 012;4 382;ckn_alfredo_m;1
10 013;4 382;thai_ckn_l;1
10 014;4 383;brie_carre_s;1
10 015;4 383;calabrese_l;1
10 016;4 383;the_greek_m;1
10 017;4 384;bbq_ckn_l;1
10 018;4 384;soppressata_m;1
10 019;4 385;ckn_alfredo_m;1
10 020;4 385;classic_dlx_m;1
10 021;4 385;spicy_ital_l;1
10 022;4 385;spicy_ital_m;1
10 023;4 386;classic_dlx_s;1
10 024;4 386;napolitana_m;1
10 025;4 386;prsc_argla_l;1
10 026;4 387;mexicana_s;1
10 027;4 387;spinach_supr_s;1
10 028;4 388;spicy_ital_l;1
10 029;4 389;classic_dlx_l;1
10 030;4 389;the_greek_s;1
10 031;4 390;bbq_ckn_s;1
10 032;4 390;thai_ckn_l;1
10 033;4 391;cali_ckn_s;1
10 034;4 391;green_garden_s;1
10 035;4 391;pep_msh_pep_l;1
10 036;4 391;thai_ckn_l;1
10 037;4 392;ital_cpcllo_m;1
10 038;4 392;veggie_veg_m;1
10 039;4 393;hawaiian_s;1
10 040;4 393;spinach_fet_s;1
10 041;4 394;classic_dlx_s;1
10 042;4 394;napolitana_l;1
10 043;4 395;ital_cpcllo_l;1
10 044;4 395;spin_pesto_l;1
10 045;4 395;spinach_fet_m;1
10 046;4 396;bbq_ckn_m;1
10 047;4 396;pep_msh_pep_s;1
10 048;4 396;prsc_argla_s;1
10 049;4 397;bbq_ckn_m;1
10 050;4 397;bbq_ckn_s;1
10 051;4 397;hawaiian_m;1
10 052;4 398;thai_ckn_m;1
10 053;4 399;big_meat_s;1
10 054;4 400;ital_cpcllo_l;1
10 055;4 400;southw_ckn_l;1
10 056;4 400;veggie_veg_l;1
10 057;4 401;four_cheese_l;1
10 058;4 401;thai_ckn_l;1
10 059;4 401;thai_ckn_m;1
10 060;4 402;hawaiian_m;1
10 061;4 403;classic_dlx_s;1
10 062;4 403;hawaiian_s;1
10 063;4 404;napolitana_s;1
10 064;4 404;spicy_ital_l;1
10 065;4 405;big_meat_s;1
10 066;4 405;ital_cpcllo_s;1
10 067;4 406;peppr_salami_l;1
10 068;4 406;prsc_argla_m;1
10 069;4 406;sicilian_s;1
10 070;4 407;veggie_veg_m;1
10 071;4 408;spin_pesto_m;1
10 072;4 409;peppr_salami_m;1
10 073;4 410;the_greek_xl;1
10 074;4 411;pepperoni_l;1
10 075;4 412;four_cheese_m;1
10 076;4 412;pep_msh_pep_m;1
10 077;4 413;classic_dlx_m;1
10 078;4 414;classic_dlx_m;1
10 079;4 415;cali_ckn_m;1
10 080;4 416;five_cheese_l;1
10 081;4 416;four_cheese_l;1
10 082;4 416;peppr_salami_m;1
10 083;4 416;spinach_fet_l;1
10 084;4 416;the_greek_m;1
10 085;4 416;veggie_veg_m;1
10 086;4 417;pep_msh_pep_s;1
10 087;4 418;four_cheese_m;1
10 088;4 419;ckn_pesto_s;1
10 089;4 420;big_meat_s;1
10 090;4 420;southw_ckn_l;1
10 091;4 421;classic_dlx_l;1
10 092;4 422;bbq_ckn_l;1
10 093;4 422;four_cheese_m;1
10 094;4 422;hawaiian_l;1
10 095;4 422;napolitana_l;2
10 096;4 422;napolitana_s;1
10 097;4 422;pep_msh_pep_l;1
10 098;4 422;prsc_argla_m;1
10 099;4 422;spinach_fet_s;1
10 100;4 422;thai_ckn_m;1
10 101;4 422;thai_ckn_s;1
10 102;4 422;the_greek_l;1
10 103;4 423;ckn_alfredo_s;1
10 104;4 423;ckn_pesto_m;1
10 105;4 423;hawaiian_l;1
10 106;4 423;hawaiian_s;1
10 107;4 423;peppr_salami_m;1
10 108;4 423;spinach_fet_m;1
10 109;4 423;spinach_fet_s;1
10 110;4 424;five_cheese_l;1
10 111;4 425;big_meat_s;1
10 112;4 425;ital_cpcllo_m;1
10 113;4 425;ital_supr_m;1
10 114;4 425;soppressata_m;1
10 115;4 426;peppr_salami_m;1
10 116;4 426;spicy_ital_s;1
10 117;4 427;green_garden_m;1
10 118;4 428;napolitana_l;1
10 119;4 428;pep_msh_pep_m;1
10 120;4 428;prsc_argla_l;1
10 121;4 429;cali_ckn_s;1
10 122;4 430;spicy_ital_l;1
10 123;4 431;ital_cpcllo_m;1
10 124;4 432;big_meat_s;1
10 125;4 432;ital_cpcllo_l;1
10 126;4 432;southw_ckn_s;1
10 127;4 433;spicy_ital_l;1
10 128;4 434;veggie_veg_m;1
10 129;4 435;mediterraneo_m;1
10 130;4 436;ital_supr_m;1
10 131;4 436;ital_veggie_s;1
10 132;4 437;mediterraneo_m;1
10 133;4 438;bbq_ckn_m;1
10 134;4 438;big_meat_s;1
10 135;4 438;four_cheese_l;1
10 136;4 439;cali_ckn_s;1
10 137;4 439;ital_supr_m;1
10 138;4 439;spinach_fet_l;1
10 139;4 440;bbq_ckn_m;1
10 140;4 440;prsc_argla_m;1
10 141;4 441;big_meat_s;1
10 142;4 441;ckn_alfredo_m;1
10 143;4 441;four_cheese_l;1
10 144;4 441;hawaiian_s;1
10 145;4 442;cali_ckn_l;1
10 146;4 442;four_cheese_m;1
10 147;4 443;sicilian_l;1
10 148;4 444;classic_dlx_l;1
10 149;4 444;ital_supr_l;1
10 150;4 444;pepperoni_s;1
10 151;4 444;spin_pesto_s;1
10 152;4 445;five_cheese_l;1
10 153;4 445;sicilian_l;1
10 154;4 445;veggie_veg_m;1
10 155;4 446;green_garden_m;1
10 156;4 447;bbq_ckn_m;1
10 157;4 447;pep_msh_pep_l;1
10 158;4 447;pepperoni_m;1
10 159;4 447;veggie_veg_s;1
10 160;4 448;spinach_fet_l;1
10 161;4 449;four_cheese_m;1
10 162;4 449;hawaiian_s;1
10 163;4 450;spicy_ital_l;1
10 164;4 451;green_garden_m;1
10 165;4 451;thai_ckn_l;1
10 166;4 452;the_greek_m;1
10 167;4 453;spicy_ital_l;1
10 168;4 454;cali_ckn_l;1
10 169;4 454;spinach_supr_s;1
10 170;4 455;bbq_ckn_m;1
10 171;4 455;pep_msh_pep_s;1
10 172;4 455;the_greek_xl;1
10 173;4 456;spinach_fet_l;1
10 174;4 456;spinach_fet_s;1
10 175;4 457;napolitana_s;1
10 176;4 457;pepperoni_m;1
10 177;4 457;peppr_salami_s;1
10 178;4 457;thai_ckn_m;1
10 179;4 458;five_cheese_l;1
10 180;4 458;ital_cpcllo_m;1
10 181;4 458;thai_ckn_s;1
10 182;4 459;spicy_ital_l;1
10 183;4 460;big_meat_s;1
10 184;4 460;calabrese_m;1
10 185;4 460;four_cheese_l;1
10 186;4 460;mexicana_l;1
10 187;4 461;sicilian_m;1
10 188;4 462;the_greek_m;1
10 189;4 463;big_meat_s;1
10 190;4 463;southw_ckn_s;1
10 191;4 464;ckn_alfredo_l;1
10 192;4 464;southw_ckn_l;1
10 193;4 465;ital_veggie_l;1
10 194;4 466;cali_ckn_s;1
10 195;4 466;ital_supr_l;1
10 196;4 467;ital_cpcllo_m;1
10 197;4 467;napolitana_m;1
10 198;4 467;spinach_supr_m;1
10 199;4 468;veggie_veg_m;1
10 200;4 469;ckn_pesto_s;1
10 201;4 469;spicy_ital_l;1
10 202;4 469;veggie_veg_m;1
10 203;4 470;pepperoni_s;1
10 204;4 470;sicilian_l;1
10 205;4 470;spinach_fet_m;1
10 206;4 471;big_meat_s;1
10 207;4 471;ital_cpcllo_l;1
10 208;4 471;spinach_fet_s;1
10 209;4 471;thai_ckn_s;1
10 210;4 472;ital_cpcllo_s;1
10 211;4 473;ital_supr_m;1
10 212;4 474;bbq_ckn_l;1
10 213;4 474;ital_supr_m;1
10 214;4 475;soppressata_s;1
10 215;4 476;peppr_salami_m;1
10 216;4 477;bbq_ckn_s;1
10 217;4 477;big_meat_s;1
10 218;4 477;southw_ckn_l;1
10 219;4 477;spicy_ital_l;1
10 220;4 478;calabrese_m;1
10 221;4 478;green_garden_s;1
10 222;4 478;spinach_fet_l;1
10 223;4 478;the_greek_m;1
10 224;4 479;big_meat_s;1
10 225;4 479;ckn_alfredo_m;1
10 226;4 479;four_cheese_l;1
10 227;4 479;green_garden_m;1
10 228;4 479;mexicana_l;1
10 229;4 479;napolitana_l;1
10 230;4 479;soppressata_m;1
10 231;4 479;southw_ckn_l;1
10 232;4 479;spinach_fet_m;1
10 233;4 479;thai_ckn_l;1
10 234;4 480;bbq_ckn_m;1
10 235;4 481;classic_dlx_s;1
10 236;4 482;cali_ckn_m;1
10 237;4 482;classic_dlx_m;1
10 238;4 482;four_cheese_l;1
10 239;4 482;hawaiian_s;1
10 240;4 482;ital_supr_l;1
10 241;4 482;ital_supr_s;1
10 242;4 482;mexicana_l;2
10 243;4 482;napolitana_l;1
10 244;4 482;peppr_salami_l;1
10 245;4 482;sicilian_l;1
10 246;4 482;sicilian_s;1
10 247;4 482;southw_ckn_s;1
10 248;4 482;the_greek_xl;1
10 249;4 482;veggie_veg_l;1
10 250;4 483;classic_dlx_s;2
10 251;4 484;bbq_ckn_m;1
10 252;4 484;spinach_supr_l;1
10 253;4 485;ital_supr_m;1
10 254;4 485;mediterraneo_l;1
10 255;4 486;ckn_alfredo_m;1
10 256;4 487;calabrese_m;1
10 257;4 487;cali_ckn_s;1
10 258;4 487;southw_ckn_l;1
10 259;4 487;spinach_fet_m;1
10 260;4 488;classic_dlx_l;1
10 261;4 488;four_cheese_l;1
10 262;4 488;hawaiian_l;1
10 263;4 488;ital_cpcllo_l;1
10 264;4 489;sicilian_s;1
10 265;4 489;thai_ckn_l;1
10 266;4 490;napolitana_s;1
10 267;4 491;cali_ckn_m;1
10 268;4 491;ital_supr_m;1
10 269;4 492;bbq_ckn_m;1
10 270;4 492;soppressata_s;1
10 271;4 493;soppressata_s;1
10 272;4 493;spinach_fet_l;1
10 273;4 494;spicy_ital_l;1
10 274;4 494;veggie_veg_s;1
10 275;4 495;hawaiian_m;1
10 276;4 495;spicy_ital_l;1
10 277;4 496;bbq_ckn_l;1
10 278;4 496;hawaiian_l;1
10 279;4 496;ital_supr_m;1
10 280;4 496;peppr_salami_l;1
10 281;4 497;sicilian_s;1
10 282;4 498;ckn_pesto_l;1
10 283;4 498;the_greek_xxl;1
10 284;4 499;ital_veggie_l;1
10 285;4 499;sicilian_l;1
10 286;4 500;bbq_ckn_m;1
10 287;4 500;thai_ckn_m;1
10 288;4 501;ckn_pesto_s;1
10 289;4 501;four_cheese_m;1
10 290;4 501;hawaiian_s;1
10 291;4 502;mediterraneo_s;1
10 292;4 502;pep_msh_pep_s;1
10 293;4 503;ital_veggie_s;1
10 294;4 503;pepperoni_m;1
10 295;4 504;five_cheese_l;1
10 296;4 504;thai_ckn_l;1
10 297;4 505;bbq_ckn_m;1
10 298;4 505;four_cheese_l;1
10 299;4 505;hawaiian_s;1
10 300;4 506;classic_dlx_m;1
10 301;4 506;hawaiian_l;1
10 302;4 506;prsc_argla_m;1
10 303;4 507;bbq_ckn_l;1
10 304;4 507;spin_pesto_l;1
10 305;4 507;veggie_veg_m;1
10 306;4 508;mexicana_l;1
10 307;4 508;spin_pesto_s;1
10 308;4 509;pepperoni_s;1
10 309;4 510;five_cheese_l;1
10 310;4 510;four_cheese_l;1
10 311;4 510;ital_veggie_m;1
10 312;4 510;peppr_salami_l;1
10 313;4 511;classic_dlx_l;1
10 314;4 511;ital_supr_l;1
10 315;4 511;southw_ckn_m;1
10 316;4 512;spin_pesto_l;1
10 317;4 512;spin_pesto_s;1
10 318;4 513;cali_ckn_m;1
10 319;4 513;four_cheese_m;1
10 320;4 513;hawaiian_l;1
10 321;4 513;peppr_salami_m;1
10 322;4 514;big_meat_s;1
10 323;4 514;prsc_argla_l;1
10 324;4 515;sicilian_m;1
10 325;4 515;southw_ckn_l;1
10 326;4 516;hawaiian_m;1
10 327;4 517;bbq_ckn_s;1
10 328;4 518;ckn_alfredo_m;1
10 329;4 518;spinach_supr_s;1
10 330;4 519;prsc_argla_m;1
10 331;4 520;ckn_pesto_s;1
10 332;4 520;pep_msh_pep_m;1
10 333;4 520;southw_ckn_s;1
10 334;4 521;pep_msh_pep_l;1
10 335;4 521;spinach_fet_l;1
10 336;4 521;veggie_veg_s;1
10 337;4 522;big_meat_s;1
10 338;4 523;classic_dlx_l;1
10 339;4 524;peppr_salami_m;1
10 340;4 524;prsc_argla_s;1
10 341;4 525;big_meat_s;1
10 342;4 525;green_garden_s;1
10 343;4 525;pepperoni_m;1
10 344;4 525;spinach_fet_s;1
10 345;4 526;mediterraneo_l;1
10 346;4 526;prsc_argla_m;1
10 347;4 527;big_meat_s;1
10 348;4 527;ital_supr_l;1
10 349;4 527;pepperoni_m;1
10 350;4 527;spinach_supr_s;1
10 351;4 528;four_cheese_l;1
10 352;4 528;pepperoni_s;1
10 353;4 529;bbq_ckn_s;1
10 354;4 529;the_greek_xl;1
10 355;4 530;hawaiian_l;1
10 356;4 531;bbq_ckn_l;1
10 357;4 531;pepperoni_m;1
10 358;4 532;cali_ckn_l;1
10 359;4 532;sicilian_l;1
10 360;4 532;spicy_ital_s;1
10 361;4 533;five_cheese_l;1
10 362;4 533;mexicana_l;1
10 363;4 533;thai_ckn_s;1
10 364;4 533;the_greek_m;1
10 365;4 534;ital_cpcllo_l;1
10 366;4 534;sicilian_m;1
10 367;4 534;spinach_fet_m;1
10 368;4 535;four_cheese_l;1
10 369;4 536;four_cheese_l;1
10 370;4 537;peppr_salami_l;1
10 371;4 537;spinach_supr_l;1
10 372;4 538;bbq_ckn_l;1
10 373;4 538;big_meat_s;1
10 374;4 538;spicy_ital_s;2
10 375;4 539;ital_supr_l;1
10 376;4 539;pep_msh_pep_m;1
10 377;4 540;mexicana_m;1
10 378;4 540;prsc_argla_l;1
10 379;4 541;cali_ckn_m;1
10 380;4 541;the_greek_xl;1
10 381;4 542;spinach_fet_m;1
10 382;4 543;brie_carre_s;1
10 383;4 543;ital_veggie_s;1
10 384;4 544;ital_veggie_m;1
10 385;4 544;pep_msh_pep_l;1
10 386;4 544;peppr_salami_m;2
10 387;4 545;big_meat_s;1
10 388;4 546;ckn_pesto_l;1
10 389;4 546;peppr_salami_l;1
10 390;4 547;the_greek_m;1
10 391;4 548;classic_dlx_m;1
10 392;4 548;pepperoni_s;1
10 393;4 548;spicy_ital_l;1
10 394;4 548;veggie_veg_l;1
10 395;4 549;peppr_salami_s;1
10 396;4 550;bbq_ckn_s;1
10 397;4 550;thai_ckn_l;1
10 398;4 551;bbq_ckn_m;1
10 399;4 552;ital_veggie_m;1
10 400;4 552;southw_ckn_m;1
10 401;4 553;ckn_pesto_m;1
10 402;4 554;pep_msh_pep_m;1
10 403;4 555;hawaiian_l;1
10 404;4 555;hawaiian_s;1
10 405;4 555;ital_veggie_m;1
10 406;4 555;peppr_salami_l;2
10 407;4 555;southw_ckn_l;1
10 408;4 555;spicy_ital_l;1
10 409;4 555;spicy_ital_s;1
10 410;4 555;thai_ckn_l;1
10 411;4 556;ital_veggie_m;1
10 412;4 556;southw_ckn_l;1
10 413;4 557;classic_dlx_s;1
10 414;4 558;the_greek_xl;1
10 415;4 559;cali_ckn_l;1
10 416;4 560;classic_dlx_s;1
10 417;4 560;mexicana_l;1
10 418;4 560;spicy_ital_l;1
10 419;4 561;bbq_ckn_l;1
10 420;4 562;napolitana_m;1
10 421;4 562;prsc_argla_m;1
10 422;4 563;hawaiian_s;1
10 423;4 563;mediterraneo_s;1
10 424;4 563;veggie_veg_m;1
10 425;4 564;napolitana_l;1
10 426;4 565;calabrese_s;1
10 427;4 565;veggie_veg_l;1
10 428;4 566;calabrese_m;1
10 429;4 566;classic_dlx_s;1
10 430;4 566;spinach_supr_m;1
10 431;4 567;big_meat_s;1
10 432;4 567;pepperoni_s;1
10 433;4 568;bbq_ckn_l;1
10 434;4 568;thai_ckn_l;1
10 435;4 569;bbq_ckn_m;1
10 436;4 569;four_cheese_l;1
10 437;4 570;prsc_argla_s;1
10 438;4 571;hawaiian_l;1
10 439;4 572;bbq_ckn_s;1
10 440;4 572;prsc_argla_s;1
10 441;4 573;cali_ckn_m;1
10 442;4 573;five_cheese_l;1
10 443;4 573;thai_ckn_s;2
10 444;4 574;spinach_supr_s;1
10 445;4 575;hawaiian_l;1
10 446;4 575;veggie_veg_m;1
10 447;4 576;cali_ckn_l;1
10 448;4 576;green_garden_m;1
10 449;4 576;spicy_ital_l;1
10 450;4 576;thai_ckn_l;1
10 451;4 577;thai_ckn_s;1
10 452;4 578;bbq_ckn_m;1
10 453;4 578;hawaiian_m;1
10 454;4 579;ckn_pesto_m;1
10 455;4 579;spicy_ital_s;1
10 456;4 580;hawaiian_m;1
10 457;4 580;hawaiian_s;1
10 458;4 580;mediterraneo_l;2
10 459;4 581;southw_ckn_l;1
10 460;4 582;brie_carre_s;1
10 461;4 582;classic_dlx_m;1
10 462;4 582;sicilian_m;1
10 463;4 583;big_meat_s;1
10 464;4 583;mediterraneo_l;1
10 465;4 584;peppr_salami_l;1
10 466;4 584;spinach_fet_m;1
10 467;4 585;green_garden_s;1
10 468;4 586;spinach_fet_m;1
10 469;4 587;green_garden_l;1
10 470;4 587;the_greek_m;1
10 471;4 588;big_meat_s;1
10 472;4 589;big_meat_s;1
10 473;4 589;hawaiian_l;1
10 474;4 589;spin_pesto_m;1
10 475;4 589;spinach_supr_m;1
10 476;4 590;bbq_ckn_l;1
10 477;4 590;spicy_ital_l;1
10 478;4 591;classic_dlx_l;1
10 479;4 591;ital_supr_l;1
10 480;4 591;pep_msh_pep_s;1
10 481;4 591;soppressata_s;1
10 482;4 592;the_greek_l;1
10 483;4 593;veggie_veg_s;1
10 484;4 594;spicy_ital_l;1
10 485;4 595;napolitana_l;1
10 486;4 596;four_cheese_m;1
10 487;4 596;pepperoni_l;1
10 488;4 597;brie_carre_s;1
10 489;4 597;hawaiian_l;1
10 490;4 597;thai_ckn_m;1
10 491;4 598;sicilian_l;1
10 492;4 599;sicilian_m;1
10 493;4 600;ital_cpcllo_l;1
10 494;4 601;five_cheese_l;1
10 495;4 602;bbq_ckn_l;1
10 496;4 602;classic_dlx_m;1
10 497;4 602;hawaiian_l;1
10 498;4 603;bbq_ckn_s;1
10 499;4 603;ckn_alfredo_m;1
10 500;4 603;soppressata_l;1
10 501;4 603;thai_ckn_l;1
10 502;4 603;the_greek_m;1
10 503;4 604;brie_carre_s;1
10 504;4 604;ital_veggie_m;1
10 505;4 605;peppr_salami_m;1
10 506;4 606;spinach_supr_s;1
10 507;4 607;ital_supr_m;1
10 508;4 607;napolitana_l;1
10 509;4 608;ckn_alfredo_m;1
10 510;4 608;classic_dlx_s;1
10 511;4 608;ital_supr_m;1
10 512;4 608;ital_veggie_m;1
10 513;4 609;peppr_salami_l;1
10 514;4 610;pepperoni_m;1
10 515;4 611;cali_ckn_l;1
10 516;4 611;ckn_pesto_m;1
10 517;4 611;classic_dlx_l;1
10 518;4 611;classic_dlx_m;1
10 519;4 611;mexicana_l;1
10 520;4 611;pepperoni_s;1
10 521;4 611;soppressata_m;1
10 522;4 611;soppressata_s;1
10 523;4 611;spicy_ital_s;1
10 524;4 611;thai_ckn_s;2
10 525;4 611;the_greek_s;1
10 526;4 612;spinach_fet_m;1
10 527;4 613;spinach_fet_s;1
10 528;4 614;hawaiian_s;1
10 529;4 615;calabrese_s;1
10 530;4 615;spinach_fet_s;1
10 531;4 616;spinach_fet_l;1
10 532;4 617;bbq_ckn_l;1
10 533;4 617;big_meat_s;1
10 534;4 617;classic_dlx_l;1
10 535;4 617;four_cheese_l;1
10 536;4 618;pepperoni_l;1
10 537;4 619;ckn_alfredo_l;1
10 538;4 619;pepperoni_s;1
10 539;4 619;veggie_veg_l;1
10 540;4 620;peppr_salami_s;1
10 541;4 621;ital_supr_l;1
10 542;4 621;ital_supr_m;1
10 543;4 621;pepperoni_l;1
10 544;4 621;spinach_supr_m;1
10 545;4 622;napolitana_m;1
10 546;4 622;veggie_veg_l;1
10 547;4 623;bbq_ckn_l;1
10 548;4 623;bbq_ckn_m;1
10 549;4 623;big_meat_s;1
10 550;4 623;brie_carre_s;1
10 551;4 623;green_garden_s;1
10 552;4 623;hawaiian_s;1
10 553;4 623;pep_msh_pep_m;1
10 554;4 623;peppr_salami_s;1
10 555;4 623;sicilian_m;1
10 556;4 623;soppressata_l;1
10 557;4 623;southw_ckn_s;1
10 558;4 623;thai_ckn_l;1
10 559;4 623;the_greek_xl;1
10 560;4 624;prsc_argla_l;1
10 561;4 625;bbq_ckn_l;1
10 562;4 625;ckn_alfredo_m;1
10 563;4 625;prsc_argla_s;1
10 564;4 625;thai_ckn_l;1
10 565;4 626;cali_ckn_m;1
10 566;4 627;classic_dlx_s;1
10 567;4 627;peppr_salami_l;1
10 568;4 628;hawaiian_s;1
10 569;4 628;mexicana_l;1
10 570;4 628;peppr_salami_s;1
10 571;4 629;hawaiian_s;1
10 572;4 629;sicilian_m;1
10 573;4 630;bbq_ckn_l;1
10 574;4 630;classic_dlx_m;1
10 575;4 630;hawaiian_s;1
10 576;4 630;spicy_ital_l;1
10 577;4 631;ital_supr_m;1
10 578;4 631;spinach_fet_s;1
10 579;4 632;big_meat_s;1
10 580;4 632;ital_cpcllo_m;1
10 581;4 633;spin_pesto_l;1
10 582;4 634;ital_cpcllo_l;1
10 583;4 634;napolitana_s;1
10 584;4 634;peppr_salami_m;1
10 585;4 635;big_meat_s;1
10 586;4 635;classic_dlx_s;1
10 587;4 636;ital_supr_l;1
10 588;4 636;prsc_argla_s;1
10 589;4 637;ckn_alfredo_l;1
10 590;4 637;spin_pesto_l;1
10 591;4 638;sicilian_s;1
10 592;4 638;southw_ckn_m;1
10 593;4 639;five_cheese_l;1
10 594;4 639;four_cheese_l;1
10 595;4 639;ital_cpcllo_s;1
10 596;4 640;ckn_pesto_l;1
10 597;4 641;cali_ckn_l;1
10 598;4 641;mexicana_l;1
10 599;4 642;cali_ckn_s;1
10 600;4 642;ckn_pesto_l;1
10 601;4 642;mediterraneo_s;1
10 602;4 642;mexicana_l;1
10 603;4 643;sicilian_m;1
10 604;4 643;southw_ckn_l;1
10 605;4 644;mediterraneo_m;1
10 606;4 644;pep_msh_pep_l;1
10 607;4 644;sicilian_s;1
10 608;4 644;thai_ckn_l;1
10 609;4 645;bbq_ckn_l;1
10 610;4 645;big_meat_s;1
10 611;4 645;classic_dlx_m;1
10 612;4 645;four_cheese_m;1
10 613;4 646;calabrese_l;1
10 614;4 646;ital_supr_l;1
10 615;4 646;peppr_salami_m;1
10 616;4 647;cali_ckn_m;1
10 617;4 647;green_garden_s;1
10 618;4 648;ital_veggie_s;1
10 619;4 648;soppressata_l;1
10 620;4 649;five_cheese_l;1
10 621;4 650;ckn_pesto_m;1
10 622;4 650;classic_dlx_l;1
10 623;4 651;bbq_ckn_m;1
10 624;4 651;four_cheese_m;1
10 625;4 651;soppressata_m;1
10 626;4 651;spinach_supr_l;1
10 627;4 652;prsc_argla_m;1
10 628;4 652;southw_ckn_m;1
10 629;4 653;ckn_alfredo_m;1
10 630;4 653;ital_supr_m;1
10 631;4 654;big_meat_s;1
10 632;4 655;mediterraneo_l;1
10 633;4 655;the_greek_xl;1
10 634;4 656;four_cheese_l;1
10 635;4 656;spin_pesto_s;1
10 636;4 657;four_cheese_l;1
10 637;4 658;thai_ckn_s;1
10 638;4 659;classic_dlx_m;1
10 639;4 659;five_cheese_l;1
10 640;4 660;green_garden_l;1
10 641;4 661;ckn_pesto_l;1
10 642;4 661;hawaiian_l;1
10 643;4 661;southw_ckn_l;1
10 644;4 661;spinach_fet_s;1
10 645;4 662;five_cheese_l;1
10 646;4 662;spin_pesto_s;1
10 647;4 662;spinach_supr_l;1
10 648;4 663;spicy_ital_s;1
10 649;4 664;bbq_ckn_l;1
10 650;4 664;ital_supr_m;1
10 651;4 664;pepperoni_l;1
10 652;4 664;soppressata_l;1
